"title","var","jenks1","jenks2","jenks3","jenks4","jenks5","jenks6","date_updated"
"Deaths per capita","deaths_per_cap","0","1.10751498050501e-05","3.21783513516327e-05","6.85668349312558e-05","0.000127625461811404","0.000235198880412797","2020-11-29"
"Cases per capita","cases_per_cap","0","0.000612962825410655","0.00170864665488113","0.00350512616481327","0.00646621145004102","0.0127957819784871","2020-11-29"
"Deaths per 100k","cases_per100k","0","1.10751498050501","3.21783513516327","6.85668349312558","12.7625461811404","23.5198880412797","2020-11-29"
"Cases per 100k","deaths_per100k","0","61.2962825410655","170.864665488113","350.512616481327","646.621145004102","1279.57819784871","2020-11-29"
